,open,open close,close,area,address,name,mub,b_day,franchise,size,addr,영업상태
2997,2011-12-09,3,2016-06-02,70.0,북구,모네(Monet),2,1637,2,3,5,폐업
2998,2011-12-14,3,2015-01-20,11.0,북구,커피데이,2,1133,2,1,5,폐업
2999,2011-12-14,3,2012-07-09,54.3,북구,커피포유,2,208,2,3,5,폐업
3000,2009-07-13,3,2013-05-07,192.09,북구,(주)다빈치칠곡점,2,1394,1,4,5,폐업
3001,2009-07-16,3,2012-12-27,23.95,북구,시네마커피,2,1260,2,1,5,폐업
3002,2009-07-29,3,2014-03-11,67.89,북구,씨에틀의잠못이루는밤,2,1686,2,3,5,폐업
3003,2010-02-04,3,2014-07-03,68.29,북구,해피죤,2,1610,2,3,5,폐업
3004,2012-05-21,3,2015-02-25,19.76,북구,카페쿤스트,2,1010,2,1,5,폐업
3005,2010-02-26,3,2013-07-01,18.45,북구,칸타치노커피,2,1221,2,1,5,폐업
3006,2002-09-18,3,2003-10-24,21.0,북구,커피콜,2,401,2,1,5,폐업
3007,2002-09-23,3,2006-12-06,67.71,북구,공원커피숍,2,1535,2,3,5,폐업
3008,2015-02-04,3,2017-09-18,177.97,북구,망고식스학정점,2,957,1,4,5,폐업
3009,2015-02-06,3,2018-04-10,32.0,북구,투데이로스팅커피태전점,2,1159,1,2,5,폐업
3010,2015-02-17,3,2019-03-21,29.64,북구,우에보토스타르,2,1493,2,2,5,폐업
3011,2015-03-18,3,2015-11-05,5.88,북구,차타임대구롯데점,2,232,1,1,5,폐업
3012,2015-04-09,3,2015-04-14,140.6,북구,꿈꾸는동화,2,5,2,4,5,폐업
3013,2015-04-16,3,2017-03-31,48.72,북구,코르코르커피미니,2,715,2,3,5,폐업
3014,2015-04-29,3,2018-05-28,43.35,북구,커피베이,2,1125,2,2,5,폐업
3015,2015-05-01,3,2018-01-09,29.36,북구,에콩커피(ECONG COFFEE),2,984,2,2,5,폐업
3016,2015-05-01,3,2019-03-07,22.68,북구,이루팜북구점,2,1406,1,1,5,폐업
3017,2015-05-07,3,2021-09-16,116.89,북구,커피타는남자,2,2324,2,4,5,폐업
3018,2015-05-13,3,2017-12-27,113.4,북구,투데이로스팅커피태전2호점,2,959,1,4,5,폐업
3019,2015-05-19,3,2017-03-14,249.03,북구,일레븐탭스,1,665,2,4,5,폐업
3020,2015-05-20,3,2015-12-09,81.9,북구,커피카페,2,203,2,4,5,폐업
3021,2015-05-27,3,2016-12-02,30.65,북구,빽다방경북대북문1호점,2,555,1,2,5,폐업
3022,2015-06-03,3,2015-10-06,37.95,북구,보케르커피,2,125,2,2,5,폐업
3023,2015-06-04,3,2017-11-08,84.19,북구,브이알카페(VR cafe),2,888,2,4,5,폐업
3024,2011-05-03,3,2011-08-22,58.68,북구,닥터비커피,2,111,2,3,5,폐업
3025,2015-06-15,3,2017-05-26,49.84,북구,커피베이(성북로점),2,711,1,3,5,폐업
3026,2015-06-17,3,2017-10-17,69.0,북구,커피마마사수점,2,853,1,3,5,폐업
3027,2015-06-18,3,2016-04-25,29.52,북구,슬림캠프,2,312,2,2,5,폐업
3028,2009-03-18,3,2011-05-13,49.38,북구,다빈치스포렉스,2,786,2,3,5,폐업
3029,2008-12-15,3,2009-03-03,21.6,북구,비제이코퍼레이션,2,78,2,1,5,폐업
3030,2009-07-02,3,2017-01-31,33.0,북구,커피향기,2,2770,2,2,5,폐업
3031,2010-02-18,3,2010-07-13,46.99,북구,커피앤타투,2,145,2,3,5,폐업
3032,2010-03-31,3,2015-07-22,23.79,북구,모퉁이윤커피,2,1939,2,1,5,폐업
3033,2005-01-18,3,2013-05-08,12.1,북구,호수스넥,2,3032,2,1,5,폐업
3034,2005-02-07,3,2019-05-24,118.61,북구,고불아시안누들앤라이스(Asian Noodle & Rice),1,5219,2,4,5,폐업
3035,2013-04-19,3,2019-07-01,28.0,북구,피콜로,2,2264,2,1,5,폐업
3036,2013-04-22,3,2017-07-13,57.01,북구,커피베이보건대점,2,1543,1,3,5,폐업
3037,2013-05-03,3,2021-09-16,46.4,북구,카페블루,2,3058,2,2,5,폐업
3038,2013-05-07,3,2013-08-20,347.42,북구,블라썸,2,105,2,4,5,폐업
3039,2013-05-14,3,2015-12-29,170.0,북구,토프레소경북대학로점,2,959,1,4,5,폐업
3040,2013-05-14,3,2013-11-04,8.25,북구,슈니발렌앤커피,2,174,2,1,5,폐업
3041,2013-06-17,3,2014-12-31,28.2,북구,공주네예쁜커피,2,562,2,1,5,폐업
3042,2013-06-17,3,2016-05-11,33.3,북구,카페테너,2,1059,2,2,5,폐업
3043,2013-06-19,3,2014-04-16,32.0,북구,커피더줌본점,2,301,1,2,5,폐업
3044,2013-07-01,3,2016-03-28,50.2,북구,커피리안,2,1001,2,3,5,폐업
3045,2013-07-09,3,2018-12-17,33.08,북구,커피트리,2,1987,2,2,5,폐업
3046,2015-03-26,3,2016-09-21,22.94,북구,엠엠스토리,2,545,2,1,5,폐업
3047,2015-04-06,3,2018-01-05,29.4,북구,국민육전병,2,1005,2,2,5,폐업
3048,2013-07-31,3,2015-08-10,47.67,북구,미앤미힐링티,2,740,2,3,5,폐업
3049,2011-02-08,3,2018-10-12,15.0,북구,커피놀,2,2803,2,1,5,폐업
3050,2011-02-18,3,2015-08-18,66.66,북구,카페띠아모칠곡경북대학교병원점,2,1642,1,3,5,폐업
3051,2011-02-22,3,2012-01-18,43.77,북구,서변카페,2,330,2,2,5,폐업
3052,2011-02-25,3,2014-02-17,37.1,북구,본아베띠,2,1088,2,2,5,폐업
3053,2008-11-26,3,2015-03-13,31.0,북구,템플스피플(temple's people),2,2298,2,2,5,폐업
3054,2011-06-13,3,2017-12-18,74.3,북구,야시커피숍,1,2380,2,3,5,폐업
3055,1999-01-14,3,2011-03-25,78.8,북구,뉴욕커피숍,2,4453,2,3,5,폐업
3056,2004-05-07,3,2009-11-12,36.65,북구,모리나리서변점,2,2015,1,2,5,폐업
3057,2003-12-03,3,2005-12-12,28.1,북구,크로바티타운,2,740,2,1,5,폐업
3058,2003-12-05,3,2004-04-12,20.2,북구,크로바티타운,2,129,2,1,5,폐업
3059,1998-07-23,3,2012-01-09,53.3,북구,브리스톳동아강북,2,4918,2,3,5,폐업
3060,2003-10-25,3,2006-12-12,29.3,북구,이디야커피전문점,2,1144,1,2,5,폐업
3061,2003-11-07,3,2016-01-12,78.2,북구,제일다방,2,4449,2,3,5,폐업
3062,2002-12-30,3,2007-11-27,69.61,북구,(주)퓨전소프트,2,1793,2,3,5,폐업
3063,2003-06-09,3,2009-11-13,26.2,북구,크로바커피타임,2,2349,2,1,5,폐업
3064,2003-08-20,3,2019-11-18,60.45,북구,시카고커피,2,5934,2,3,5,폐업
3065,2003-09-26,3,2005-05-10,85.8,북구,한진커피,2,592,2,4,5,폐업
3066,2003-02-26,3,2016-01-25,115.0,북구,앤제리너스커피,1,4716,2,4,5,폐업
3067,2002-11-11,3,2005-08-08,114.69,북구,에소커피숍,2,1001,2,4,5,폐업
3068,2003-05-02,3,2006-03-02,86.5,북구,(주)할리에이치앤엔대구롯데점,2,1035,1,4,5,폐업
3069,2003-04-10,3,2004-12-29,82.5,북구,티.에스(Ts),2,629,2,4,5,폐업
3070,2014-07-18,3,2017-07-03,17.36,북구,디웰커피,2,1081,2,1,5,폐업
3071,2014-07-18,3,2016-12-19,16.38,북구,오병이어,2,885,2,1,5,폐업
3072,2016-04-27,3,2016-04-29,15.0,북구,카페큐브,2,2,2,1,5,폐업
3073,2016-05-02,3,2017-06-02,78.75,북구,카페나난구루,2,396,2,3,5,폐업
3074,2005-05-24,3,2016-01-22,65.92,북구,대구과학대학레꼴(커피숍),2,3895,2,3,5,폐업
3075,2014-12-18,3,2017-09-05,42.75,북구,베이비슈,2,992,2,2,5,폐업
3076,2014-12-31,3,2019-01-02,26.66,북구,별을쏘다,2,1463,2,1,5,폐업
3077,2015-01-13,3,2016-12-05,25.55,북구,에이프릴11,2,692,2,1,5,폐업
3078,2015-01-27,3,2016-11-11,28.2,북구,공주네예쁜커피,2,654,2,1,5,폐업
3079,2015-01-27,3,2019-05-20,99.51,북구,까사(CASA),2,1574,2,4,5,폐업
3080,2011-04-29,3,2011-08-24,61.38,북구,오케이(OK)다방,2,117,2,3,5,폐업
3081,2004-10-04,3,2005-10-26,35.2,북구,크로바티타운,2,387,2,2,5,폐업
3082,2011-05-02,3,2020-11-30,138.65,북구,북카페마인(Book cafe mine),1,3500,2,4,5,폐업
3083,2013-08-23,3,2016-05-23,40.5,북구,파마스리복현점,2,1004,1,2,5,폐업
3084,2013-08-27,3,2020-11-12,26.24,북구,신참떡볶이,2,2634,2,1,5,폐업
3085,2013-08-30,3,2014-06-05,66.42,북구,커피마마(칠곡점),2,279,1,3,5,폐업
3086,2013-09-06,3,2020-05-26,38.2,북구,빽다방대구북구서변점,2,2454,1,2,5,폐업
3087,2013-09-13,3,2013-10-08,33.66,북구,수다카페,2,25,2,2,5,폐업
3088,2013-09-26,3,2015-02-24,8.2,북구,와플반트,2,516,2,1,5,폐업
3089,2013-10-10,3,2015-08-31,52.02,북구,아이스빈,2,690,2,3,5,폐업
3090,2013-10-10,3,2015-06-17,166.0,북구,까페씨스토리,2,615,2,4,5,폐업
3091,2015-07-29,3,2018-03-12,71.78,북구,카페스케치,2,957,2,3,5,폐업
3092,2015-07-30,3,2020-12-02,120.78,북구,엔제리너스인터불고엑스코점,2,1952,1,4,5,폐업
3093,2015-08-05,3,2016-07-21,28.02,북구,커피그립소,2,351,2,1,5,폐업
3094,2015-08-05,3,2018-07-30,56.8,북구,꽃을담다,2,1090,2,3,5,폐업
3095,2015-08-11,3,2019-03-21,48.0,북구,더해밀카페,2,1318,2,3,5,폐업
3096,2015-08-11,3,2019-03-21,10.4,북구,해발이커피,2,1318,2,1,5,폐업
3097,2020-11-09,3,2020-12-09,45.09,북구,달담커피,2,30,2,2,5,폐업
3098,2021-04-19,3,2021-08-18,16.34,북구,카페토스피아(이마트칠성점),2,121,1,1,5,폐업
3099,2021-03-16,3,2021-08-25,36.3,북구,카페방구석,2,162,2,2,5,폐업
3100,2004-09-06,3,2010-07-01,67.7,북구,사람들,2,2124,2,3,5,폐업
3101,2011-04-15,3,2012-08-20,85.1,북구,커피앤도넛보케르,2,493,2,4,5,폐업
3102,2011-04-19,3,2014-10-28,54.8,북구,마사커피경대북문점,2,1288,1,3,5,폐업
3103,2005-12-19,3,2012-03-20,81.84,북구,가배류커피점,2,2283,1,4,5,폐업
3104,2018-08-20,3,2021-01-25,38.54,북구,민이네김밥,2,889,2,2,5,폐업
3105,2018-08-22,3,2019-07-19,44.97,북구,블루콤마,2,331,2,2,5,폐업
3106,2018-08-30,3,2018-09-02,270.0,북구,카페큐브,2,3,2,4,5,폐업
3107,2018-08-30,3,2018-09-02,220.0,북구,카페큐브2,2,3,2,4,5,폐업
3108,2018-09-05,3,2018-09-09,6.0,북구,쿨라,2,4,2,1,5,폐업
3109,2018-07-31,3,2020-10-21,25.71,북구,첫번째소설,2,813,2,1,5,폐업
3110,2018-09-03,3,2018-09-09,42.0,북구,프렌치,2,6,2,2,5,폐업
3111,2020-06-18,3,2021-05-14,15.22,북구,알리바바커피앤도넛,2,330,2,1,5,폐업
3112,2020-06-30,3,2021-02-25,43.6,북구,레알카페,2,240,2,2,5,폐업
3113,2020-07-29,3,2021-04-14,128.4,북구,신신까페,2,259,2,4,5,폐업
3114,2020-08-14,3,2020-08-17,18.0,북구,카페큐브,2,3,2,1,5,폐업
3115,2020-07-08,3,2020-07-12,98.0,북구,카페큐브,2,4,2,4,5,폐업
3116,2021-07-20,3,2021-08-18,30.75,북구,만랩커피,2,29,2,2,5,폐업
3117,2021-08-12,3,2021-09-03,60.0,북구,커피베이동천점,2,22,1,3,5,폐업
3118,2018-09-20,3,2018-09-30,10.0,북구,마크툽카페,2,10,2,1,5,폐업
3119,2018-09-28,3,2020-03-24,40.25,북구,코워커,2,543,2,2,5,폐업
3120,2018-09-12,3,2019-11-28,36.7,북구,다솔베이킹공방,2,442,2,2,5,폐업
3121,2018-09-12,3,2019-12-05,20.14,북구,헬로어게인학정점,2,449,1,1,5,폐업
3122,2020-07-06,3,2021-01-05,114.01,북구,에녹커피,2,183,2,4,5,폐업
3123,2019-11-26,3,2021-09-16,43.4,북구,코코반침산점,2,660,1,2,5,폐업
3124,2019-10-21,3,2019-11-11,100.76,북구,이디야커피신암로점,2,21,1,4,5,폐업
3125,2019-11-11,3,2019-11-17,18.0,북구,커피맛을조금아는남자더피크,2,6,2,1,5,폐업
3126,2019-11-22,3,2019-12-08,3.3,북구,여기당:나무를심은사람,2,16,2,1,5,폐업
3127,2019-10-23,3,2020-07-10,58.26,북구,덴스(Thence),2,261,2,3,5,폐업
3128,2019-10-23,3,2019-10-27,18.0,북구,카페큐브,2,4,2,1,5,폐업
3129,2019-11-21,3,2019-11-21,88.0,북구,커피셀러경대정문점,2,0,1,4,5,폐업
3130,2019-11-22,3,2019-12-01,3.3,북구,여기당:나무를심은사람,2,9,2,1,5,폐업
3131,2019-11-22,3,2019-11-24,3.3,북구,여기당:나무를심은사람,2,2,2,1,5,폐업
3132,2019-10-31,3,2019-11-08,96.0,북구,롯데GRS,2,8,2,4,5,폐업
3133,2020-02-13,3,2021-05-03,37.8,북구,연경동커피집,2,445,2,2,5,폐업
3134,2020-03-11,3,2021-09-15,45.47,북구,"카페,띠앗",2,553,2,2,5,폐업
3135,2020-02-06,3,2020-05-14,112.1,북구,브리타니아카페,1,98,2,4,5,폐업
3136,2009-03-13,3,2012-02-14,51.0,북구,커피전문점우물,2,1068,1,3,5,폐업
3137,2012-07-26,3,2018-02-09,89.5,북구,엘모칠곡점,2,2024,1,4,5,폐업
3138,2013-08-22,3,2016-12-09,81.63,북구,커피루멘,2,1205,2,3,5,폐업
3139,2019-04-16,3,2019-04-19,60.0,북구,카페큐브,2,3,2,3,5,폐업
3140,2019-04-11,3,2019-04-14,120.0,북구,카페큐브,2,3,2,4,5,폐업
3141,2019-05-17,3,2020-10-26,30.63,북구,앙꼬브레드,2,528,2,2,5,폐업
3142,2019-05-02,3,2019-12-13,22.7,북구,플립,2,225,2,1,5,폐업
3143,2019-06-10,3,2019-07-03,124.87,북구,카페블루,2,23,2,4,5,폐업
3144,2019-06-10,3,2019-06-15,40.0,북구,커피크루,2,5,2,2,5,폐업
3145,2019-06-10,3,2019-10-25,42.82,북구,카페더머물다,2,137,2,2,5,폐업
3146,2019-04-22,3,2019-04-26,15.0,북구,엔제리너스영남대점,2,4,1,1,5,폐업
3147,2019-05-10,3,2020-02-25,114.8,북구,더큐브커피로스터스,2,291,2,4,5,폐업
3148,2019-05-10,3,2020-01-23,91.88,북구,케냔(KENYAN),2,258,2,4,5,폐업
3149,2019-04-30,3,2019-05-05,54.0,북구,카페큐브,2,5,2,3,5,폐업
3150,2019-05-16,3,2019-05-19,20.0,북구,카페큐브,2,3,2,1,5,폐업
3151,2019-05-15,3,2019-05-19,96.0,북구,엔제리너스영남대점,2,4,1,4,5,폐업
3152,2019-05-23,3,2021-05-13,73.71,북구,카페181,2,721,2,3,5,폐업
3153,2019-05-23,3,2019-05-26,18.0,북구,카페큐브2,2,3,2,1,5,폐업
3154,2019-05-23,3,2019-05-26,18.0,북구,카페큐브1,2,3,2,1,5,폐업
3155,2019-09-27,3,2019-09-29,10.0,북구,마크툽카페,2,2,2,1,5,폐업
3156,2019-09-17,3,2019-09-22,90.0,북구,프렌치,2,5,2,4,5,폐업
3157,2019-09-23,3,2020-11-24,46.48,북구,커피프랜즈,2,428,2,3,5,폐업
3158,2019-09-05,3,2019-09-08,18.0,북구,마이빈,2,3,2,1,5,폐업
3159,2019-07-11,3,2019-08-25,27.0,북구,라이키즈매점,2,45,1,1,5,폐업
3160,2019-07-03,3,2020-07-14,34.87,북구,단지커피,2,377,2,2,5,폐업
3161,2019-08-14,3,2019-08-17,10.0,북구,에녹커피,2,3,2,1,5,폐업
3162,2019-07-25,3,2020-04-09,62.34,북구,커피비,2,259,2,3,5,폐업
3163,2019-09-16,3,2021-06-30,15.05,북구,카페초이,2,653,2,1,5,폐업
3164,2019-08-13,3,2019-08-17,9.0,북구,플라워카페,2,4,2,1,5,폐업
3165,2019-06-26,3,2019-06-30,18.0,북구,카페큐브,2,4,2,1,5,폐업
3166,2019-07-02,3,2019-07-06,9.0,북구,카페더로즈,2,4,2,1,5,폐업
3167,2019-08-21,3,2021-05-27,91.56,북구,더로컬스,2,645,2,4,5,폐업
3168,2019-07-04,3,2020-11-20,48.44,북구,타이완슈가경대점,2,505,1,3,5,폐업
3169,2019-10-10,3,2019-10-13,18.0,북구,마이빈,2,3,2,1,5,폐업
3170,2006-02-20,3,2006-12-05,9.5,북구,발리에스프레소,2,288,2,1,5,폐업
3171,2006-01-19,3,2010-10-05,32.37,북구,커피1번가,2,1720,2,2,5,폐업
3172,2016-11-01,3,2016-11-06,18.0,북구,라이브인365,2,5,2,1,5,폐업
3173,2016-11-09,3,2016-11-13,0.0,북구,큐브,2,4,2,,5,폐업
3174,2018-11-20,3,2021-03-30,53.87,북구,카페삼점일사(cafe3.14),2,861,1,3,5,폐업
3175,2019-02-27,3,2019-03-08,21.0,북구,엔제리너스영남대점,2,9,1,1,5,폐업
3176,2019-03-14,3,2019-11-19,84.79,북구,블라썸샤워,2,250,2,4,5,폐업
3177,2019-03-08,3,2020-06-17,28.2,북구,강철까페,2,467,2,1,5,폐업
3178,2019-01-14,3,2020-11-12,50.04,북구,크라상점,2,668,1,3,5,폐업
3179,2019-03-26,3,2019-03-31,280.0,북구,카페큐브,2,5,2,4,5,폐업
3180,2019-02-21,3,2019-02-24,3.3,북구,마크툽카페,2,3,2,1,5,폐업
3181,2019-03-28,3,2019-04-05,15.0,북구,엔제리너스영남대점,2,8,1,1,5,폐업
3182,2016-10-21,3,2019-01-17,17.28,북구,백미당 롯데 대구점,2,818,1,1,5,폐업
3183,2016-10-21,3,2016-11-08,9.9,북구,달달커피,2,18,2,1,5,폐업
3184,2016-10-21,3,2020-03-09,77.16,북구,엔제리너스롯데백대구점,2,1235,1,3,5,폐업
3185,2016-10-26,3,2017-12-13,36.6,북구,여기반하개안반하개,2,413,2,2,5,폐업
3186,2016-10-28,3,2016-10-30,18.0,북구,마이빈,2,2,2,1,5,폐업
3187,2019-03-04,3,2021-01-25,59.74,북구,세번째이야기,2,693,2,3,5,폐업
3188,2019-02-26,3,2019-11-20,70.54,북구,티메이킹룸(TMR),2,267,2,3,5,폐업
3189,2020-12-22,1,2022-12-02,40.8,북구,달담커피,2,710,2,2,5,영업
3190,2020-12-17,1,2022-12-02,156.0,북구,핸즈커피인터불고엑스코점,2,715,1,4,5,영업
3191,2020-12-03,1,2022-12-02,42.78,북구,카페꽃이피다침산점,2,729,1,2,5,영업
3192,2020-12-02,1,2022-12-02,133.33,북구,피상리,2,730,2,4,5,영업
3193,2021-01-04,1,2022-12-02,99.28,북구,헤세드&컵앤락,2,697,2,4,5,영업
3194,2020-11-24,1,2022-12-02,70.38,북구,그랜마오븐,2,738,2,3,5,영업
3195,2020-12-18,1,2022-12-02,82.2,북구,해피잇,2,714,2,4,5,영업
3196,2020-12-30,1,2022-12-02,72.0,북구,공차대구매천점,2,702,1,3,5,영업
3197,2021-01-14,1,2022-12-02,89.74,북구,올제커피(Olze Coffee),2,687,2,4,5,영업
3198,2021-02-04,1,2022-12-02,571.2,북구,투썸플레이스대구칠곡3지구점,2,666,1,4,5,영업
3199,2021-01-25,1,2022-12-02,43.05,북구,히어위어(here we are)침산점,2,676,1,2,5,영업
3200,2021-01-13,1,2022-12-02,11.44,북구,레프트뱅크(Left bank),2,688,2,1,5,영업
3201,2021-01-26,1,2022-12-02,33.35,북구,공커피(Gong Coffee),2,675,2,2,5,영업
3202,2021-01-15,1,2022-12-02,78.47,북구,골목서재,2,686,2,3,5,영업
3203,2006-09-01,3,2008-06-09,43.35,북구,버즈커피(BuzzCoffee),2,647,2,2,5,폐업
3204,2006-09-26,3,2016-09-27,95.4,북구,다빈치커피,2,3654,2,4,5,폐업
3205,2006-11-14,3,2007-06-19,22.71,북구,본아베띠,2,217,2,1,5,폐업
3206,2006-12-05,3,2015-01-23,8.99,북구,더블에이치커피숍,2,2971,2,1,5,폐업
3207,2006-12-06,3,2007-08-13,95.2,북구,둘 치스,2,250,2,4,5,폐업
3208,2017-07-07,1,2022-12-02,49.32,북구,공간,2,1974,2,3,5,영업
3209,2017-07-12,1,2022-12-02,8.4,북구,몬스터커피,2,1969,2,1,5,영업
3210,2007-08-03,1,2022-12-02,17.09,북구,칼디커피,2,5600,2,1,5,영업
3211,2006-07-26,1,2022-12-02,87.4,북구,다빈치커피숍,2,5973,2,4,5,영업
3212,2018-05-28,1,2022-12-02,118.67,북구,flapper(플래퍼),2,1649,2,4,5,영업
3213,2017-05-10,1,2022-12-02,40.0,북구,구름나무,2,2032,2,2,5,영업
3214,2016-08-26,1,2022-12-02,222.96,북구,이디야커피대구대현점,1,2289,1,4,5,영업
3215,2017-05-18,1,2022-12-02,34.65,북구,카페봄봄매천점,2,2024,1,2,5,영업
3216,2016-09-09,1,2022-12-02,77.36,북구,캐틀앤비대구점,2,2275,1,3,5,영업
3217,2016-09-12,1,2022-12-02,68.0,북구,몬스터커피금호점,2,2272,1,3,5,영업
3218,2016-09-29,1,2022-12-02,30.66,북구,카페봄봄,2,2255,2,2,5,영업
3219,2016-10-04,1,2022-12-02,54.0,북구,커피파리스,2,2250,2,3,5,영업
3220,2016-10-05,1,2022-12-02,21.48,북구,코코반대현점,2,2249,1,1,5,영업
3221,2017-05-30,1,2022-12-02,72.5,북구,공차삼성창조경제단지점,2,2012,1,3,5,영업
3222,2017-06-05,1,2022-12-02,40.0,북구,구암동김양커피,2,2006,2,2,5,영업
3223,2017-06-05,1,2022-12-02,89.4,북구,파리엔테스,2,2006,2,4,5,영업
3224,2017-06-08,1,2022-12-02,12.77,북구,(재)케이티그룹희망나눔재단북대구점,2,2003,1,1,5,영업
3225,2017-06-09,1,2022-12-02,91.8,북구,별에서온커피,2,2002,2,4,5,영업
3226,2017-12-05,1,2022-12-02,115.4,북구,루트커피,2,1823,2,4,5,영업
3227,2018-10-04,1,2022-12-02,109.2,북구,카페0937,2,1520,2,4,5,영업
3228,2018-10-05,1,2022-12-02,60.0,북구,더벤티금호점,2,1519,1,3,5,영업
3229,2018-12-26,1,2022-12-02,118.79,북구,아소카페(Aso cafe),2,1437,2,4,5,영업
3230,2019-01-03,1,2022-12-02,379.16,북구,리틀냅,1,1429,2,4,5,영업
3231,2018-12-24,1,2022-12-02,67.98,북구,플랫헤이,2,1439,2,3,5,영업
3232,2018-12-24,1,2022-12-02,10.21,북구,골목카페,2,1439,2,1,5,영업
3233,2018-12-24,1,2022-12-02,75.49,북구,레몬,2,1439,2,3,5,영업
3234,2018-12-31,1,2022-12-02,48.36,북구,감성커피팔거역점,2,1432,1,3,5,영업
3235,2018-11-09,1,2022-12-02,92.69,북구,비쥬카페,2,1484,2,4,5,영업
3236,2021-01-12,1,2022-12-02,40.29,북구,티앤오T.N.O,2,689,2,2,5,영업
3237,2016-05-23,1,2022-12-02,24.9,북구,카페히스토리스탠드,2,2384,2,1,5,영업
3238,2016-06-01,1,2022-12-02,49.71,북구,정글몬스터,2,2375,2,3,5,영업
3239,2017-11-15,1,2022-12-02,19.27,북구,리프레쉬,2,1843,2,1,5,영업
3240,2016-06-02,1,2022-12-02,20.7,북구,라망,2,2374,2,1,5,영업
3241,2016-06-03,1,2022-12-02,54.53,북구,메이플101커피,2,2373,2,3,5,영업
3242,2016-06-03,1,2022-12-02,53.0,북구,디저트39,2,2373,2,3,5,영업
3243,2016-06-08,1,2022-12-02,119.64,북구,잼잼박스,1,2368,2,4,5,영업
3244,2016-06-13,1,2022-12-02,139.8,북구,모두의카페다다름,1,2363,2,4,5,영업
3245,2016-06-16,1,2022-12-02,384.66,북구,투썸플레이스대구운암지점,1,2360,1,4,5,영업
3246,2016-06-21,1,2022-12-02,64.9,북구,쥬시박스경북대점,2,2355,1,3,5,영업
3247,2016-06-23,1,2022-12-02,24.5,북구,마시그래이매천점,2,2353,1,1,5,영업
3248,2016-06-28,1,2022-12-02,40.05,북구,잔잔카페,2,2348,2,2,5,영업
3249,2016-08-24,1,2022-12-02,48.06,북구,에스프레소 청담(Espresso Cheongdam),2,2291,2,3,5,영업
3250,2016-09-21,1,2022-12-02,14.7,북구,단거,2,2263,2,1,5,영업
3251,2018-05-16,1,2022-12-02,53.6,북구,카페봄봄(칠곡운암역),2,1661,2,3,5,영업
3252,2018-05-17,1,2022-12-02,40.02,북구,피쉬마운트커피,2,1660,2,2,5,영업
3253,2018-05-21,1,2022-12-02,22.0,북구,라온카페,2,1656,2,1,5,영업
3254,2017-04-20,1,2022-12-02,40.0,북구,카페데일리,2,2052,2,2,5,영업
3255,2017-04-20,1,2022-12-02,38.76,북구,콤마위치,2,2052,2,2,5,영업
3256,2017-04-21,1,2022-12-02,151.52,북구,핸즈커피복현점,2,2051,1,4,5,영업
3257,2017-04-28,1,2022-12-02,28.08,북구,세컨바닐라,2,2044,2,1,5,영업
3258,2016-07-01,1,2022-12-02,46.8,북구,카페인(in),2,2345,2,3,5,영업
3259,2016-07-05,1,2022-12-02,44.4,북구,몬드(MOND),2,2341,2,2,5,영업
3260,2016-07-07,1,2022-12-02,32.77,북구,올가홀푸드롯데백화점대구역사점,2,2339,1,2,5,영업
3261,2016-07-11,1,2022-12-02,38.22,북구,구공카페,2,2335,2,2,5,영업
3262,2016-07-15,1,2022-12-02,30.08,북구,놀숲대구동천본점,2,2331,1,2,5,영업
3263,2016-07-22,1,2022-12-02,108.42,북구,카페포인트,2,2324,2,4,5,영업
3264,2016-07-29,1,2022-12-02,15.93,북구,카페나우북구청점,2,2317,1,1,5,영업
3265,2016-08-12,1,2022-12-02,22.7,북구,마시그래이,2,2303,2,1,5,영업
3266,2016-08-22,1,2022-12-02,38.0,북구,마시그래이서변점,2,2293,1,2,5,영업
3267,2016-08-30,1,2022-12-02,64.02,북구,폴바셋롯데백화점대구점,2,2285,1,3,5,영업
3268,2016-09-06,1,2022-12-02,55.54,북구,카페얼바인,2,2278,2,3,5,영업
3269,2018-01-31,1,2022-12-02,6.9,북구,올드캐슬,2,1766,2,1,5,영업
3270,2018-02-23,1,2022-12-02,376.49,북구,스타벅스대구칠성DT점,1,1743,1,4,5,영업
3271,2018-02-26,1,2022-12-02,82.8,북구,빌리브라운동천점,2,1740,1,4,5,영업
3272,2017-09-20,1,2022-12-02,26.86,북구,소담까페,2,1899,2,1,5,영업
3273,2017-09-21,1,2022-12-02,246.8,북구,파스쿠찌(침산점),1,1898,1,4,5,영업
3274,2018-03-19,1,2022-12-02,73.0,북구,공차대구침산점,2,1719,1,3,5,영업
3275,2018-03-19,1,2022-12-02,39.46,북구,프라이스커피,2,1719,2,2,5,영업
3276,2017-02-14,1,2022-12-02,33.0,북구,커피왕,2,2117,2,2,5,영업
3277,2017-02-15,1,2022-12-02,154.4,북구,이디야대구시민운동장점,1,2116,1,4,5,영업
3278,2017-02-20,1,2022-12-02,49.9,북구,카페에이(A cafe),2,2111,2,3,5,영업
3279,2017-03-09,1,2022-12-02,74.36,북구,콘크리트,2,2094,2,3,5,영업
3280,2018-01-24,1,2022-12-02,56.16,북구,요거프레소,2,1773,2,3,5,영업
3281,2017-12-19,1,2022-12-02,35.28,북구,카페앙,2,1809,2,2,5,영업
3282,2017-12-22,1,2022-12-02,720.0,북구,투썸플레이스칠곡학정점,1,1806,1,4,5,영업
3283,2018-01-02,1,2022-12-02,78.0,북구,헬로우어게인,2,1795,2,3,5,영업
3284,2018-01-03,1,2022-12-02,67.45,북구,헬로우어게인(복현점),2,1794,1,3,5,영업
